reaction_id,event_name,sport,event_date,video_title,video_id,video_url,channel_name,channel_id,comment_id,comment_url,comment_text,comment_author,comment_published_at,like_count,reply_count
YT2000046,Washington Mystics vs Indiana Fever (2026 WNBA),Basketball,2026-09-20,"Washington Mystics vs. Indiana Fever | FULL GAME HIGHLIGHTS | September 20, 2026",8cV4ZkdKn7g,https://www.youtube.com/watch?v=8cV4ZkdKn7g,WNBA,UCO9a_ryN_l7DIDS-VIt-zmw,Ugxyw3ZTVWUcDFFC5e94AaABAg,https://www.youtube.com/watch?v=8cV4ZkdKn7g&lc=Ugxyw3ZTVWUcDFFC5e94AaABAg,"WNBA
Western Conference 
Dallas Wings
Golden State Valkyries 
Houston Comets 
Las Vegas Aces
Los Angeles Sparks 
Minnesota Lynx
Nashville Vibes 
New Orleans Mage
Phoenix Mercury 
Portland Fire 
Sacramento Monarchs 
San Antonio Bloom
San Diego Surge
Seattle Storm
Tulsa Tempest 

Eastern Conference 
Atlanta Dream
Charlotte Sting
Chicago Sky
Cleveland Sirens
Detroit Shock 
Indiana Fever
Miami Sol
New York Liberty
Orlando Miracle 
Philadelphia Belles
Toronto Tempo 
Washington Mystics",@ReiDemetrio,2026-09-22T13:47:00Z,0,
YT2000047,2026 European Athletics Championships Day 6,Athletics,,Day Six Highlights | Birmingham 2026 European Athletics Championships,Pr8JLNyeRwU,https://www.youtube.com/watch?v=Pr8JLNyeRwU,European Athletics,UCp21zu_8Hd0w9HULooemRCA,Ugzyyt039fXpcFgGVgZ4AaABAg,https://www.youtube.com/watch?v=Pr8JLNyeRwU&lc=Ugzyyt039fXpcFgGVgZ4AaABAg,why are Israhel allowed to compete?,@harryorr8426,2026-08-23T00:00:00Z,0,
YT2000048,Feng/Huang vs Gicquel/Delrue (2026 BWF World Championships Final),Badminton,,BWF World Championships 2026 | Feng/Huang (CHN) [1] vs Gicquel/Delrue (FRA) [5] | F,6ajzFh9bQmQ,https://www.youtube.com/watch?v=6ajzFh9bQmQ,BWF TV,UChh-akEbUM8_6ghGVnJd6cQ,Ugwj8lhjGXY7YuFeLwV4AaABAg,https://www.youtube.com/watch?v=6ajzFh9bQmQ&lc=Ugwj8lhjGXY7YuFeLwV4AaABAg,G/D have finally arrived,@TPTurkey-x2i,2026-09-12T00:00:00Z,0,
YT2000049,Carolina Hurricanes vs Vegas Golden Knights (2026 Stanley Cup Final),Hockey,,The Wildest Stanley Cup Final in Years | Hurricanes vs. Golden Knights,ia_bIzb415w,https://www.youtube.com/watch?v=ia_bIzb415w,NHL,UCqFMzb-4AUf6WAIbl132QKA,UgzHyspIFb495_w-oIV4AaABAg,https://www.youtube.com/watch?v=ia_bIzb415w&lc=UgzHyspIFb495_w-oIV4AaABAg,Beautiful,@rasmusrosenqvist91,2026-09-21T00:00:00Z,0,
YT2000050,Rolly Romero vs Ryan Garcia (2026 Boxing),Boxing,,Fight Highlights | Rolly Romero Stuns Ryan Garcia | Matchroom Boxing,CWUVyUtDivQ,https://www.youtube.com/watch?v=CWUVyUtDivQ,Matchroom Boxing,UC7LReVje9aPB4B6XAsXX8WQ,UgwZMdXqZtBY-mDuYmB4AaABAg,https://www.youtube.com/watch?v=CWUVyUtDivQ&lc=UgwZMdXqZtBY-mDuYmB4AaABAg,"The ben, ben, ben .....ben ben ben  😅😅😅 where did he learn that ?",@ricardonarvaez1628,2026-09-22T12:00:00Z,0,
YT2000051,2026 PFL Africa: Pretoria,MMA,,2026 PFL Africa: Pretoria | Full Event,P1eO07hMeSU,https://www.youtube.com/watch?v=P1eO07hMeSU,PFL MMA,UCPrONRG9hO1f-OrxW-WH-xg,UgyMKmHtOxW-iOB2hu14AaABAg,https://www.youtube.com/watch?v=P1eO07hMeSU&lc=UgyMKmHtOxW-iOB2hu14AaABAg,"No sankara contra o cruz, parece que ninguém viu que o cruz levou os dedos para a frente e ainda tocou no pescoço do adversário, foi muito bem feito, porque ele sim tinha intenção 😮😅😅",@pauloalbuquerque1254,2026-07-23T00:00:00Z,0,
YT2000052,2026 BMW PGA Championship,Golf,,Round 4 Highlights | 2026 BMW PGA Championship,gQZomCyCWuw,https://www.youtube.com/watch?v=gQZomCyCWuw,DP World Tour,UCvZwbZt6YZQ4wj_7qyjPDZw,Ugy_Kihx2WSGH-uD9pB4AaABAg,https://www.youtube.com/watch?v=gQZomCyCWuw&lc=Ugy_Kihx2WSGH-uD9pB4AaABAg,"Came here expecting Rory won, this is awful…",@Bonkotsu928,2026-09-22T09:00:00Z,1,
YT2000053,2026 Green Mountain Championship,Disc Golf,,Final Round Highlights | MPO | 2026 Green Mountain Championship,UoebFpL95VE,https://www.youtube.com/watch?v=UoebFpL95VE,Disc Golf Pro Tour,UCw0WzNn6m2Na6ZW7rKqWI3g,Ugzx7ChTwa4OjyhBaFh4AaABAg,https://www.youtube.com/watch?v=UoebFpL95VE&lc=Ugzx7ChTwa4OjyhBaFh4AaABAg,Raven!,@jasonurroz570,2026-09-22T01:00:00Z,0,
YT2000054,Belgium vs Czechia (2026 CEV EuroVolley),Volleyball,,Highlights | BELGIUM vs. CZECHIA | CEV Enel EuroVolley 2026 Men | Eight Finals,PW7s66Q3ZPk,https://www.youtube.com/watch?v=PW7s66Q3ZPk,European Volleyball,UC8XRC858pOERvclUDb_d7rg,UgxDEhOvv36ppOPSQCl4AaABAg,https://www.youtube.com/watch?v=PW7s66Q3ZPk&lc=UgxDEhOvv36ppOPSQCl4AaABAg,"le bloc belge très efficace , COME ON BELGIUM",@jean-lucmassaux3377,2026-09-22T11:00:00Z,0,
YT2000055,Wallabies vs France (2026 Nations Championship),Rugby,,Wallabies v France Highlights | Nations Championship 2026 | Round 2,qKCIZyiqjbc,https://www.youtube.com/watch?v=qKCIZyiqjbc,Wallabies,UC4Y6lpmGz2rkbOVdrOhjgvQ,UgwT3Lq75LCP3jE9MTN4AaABAg,https://www.youtube.com/watch?v=qKCIZyiqjbc&lc=UgwT3Lq75LCP3jE9MTN4AaABAg,"What the hell is that team? Why there is no Dupont, LBB, Flament, Olivon, Jelonch etc etc etc?? Why they sent the B team?!",@TheTomasichek,2026-07-23T00:00:00Z,0,
YT2000056,PSG vs Arsenal (2026 UEFA Champions League Final),Football,,PSG vs. Arsenal: Extended Highlights | UCL Final | CBS Sports Golazo,tRnJRQmVMTg,https://www.youtube.com/watch?v=tRnJRQmVMTg,CBS Sports Golazo,UCET00YnetHT7tOpu12v8jxg,UgzMf2SN98-wR3KAl9d4AaABAg,https://www.youtube.com/watch?v=tRnJRQmVMTg&lc=UgzMf2SN98-wR3KAl9d4AaABAg,Bro Gabriel sold at that penalty,@wilcamecamilus178,2026-09-15T00:00:00Z,0,
YT2000057,India vs Japan (2026 T20I),Cricket,,India vs Japan T20 Match Full Highlights 2026 | India vs Japan Highlights,AcDMlgbrcK4,https://www.youtube.com/watch?v=AcDMlgbrcK4,Cricket Expert,UCWSCF-pqjmfIM4Dmxwh0ViQ,Ugy1-eGuE2100gdImQh4AaABAg,https://www.youtube.com/watch?v=AcDMlgbrcK4&lc=Ugy1-eGuE2100gdImQh4AaABAg,Abhishek 😂😂😂,@AbdulRehman-b7o7i,2026-09-22T13:57:00Z,0,
YT2000058,Taylor Fritz vs Rafael Jodar (2026 Washington Final),Tennis,,Taylor Fritz vs Rafael Jodar For The Washington Title 🏆 | 2026 Final Highlights,-4AXzTrC9Ls,https://www.youtube.com/watch?v=-4AXzTrC9Ls,Tennis TV,UCbcxFkd6B9xUU54InHv4Tig,Ugx6X_SjqXdb1CG3uS14AaABAg,https://www.youtube.com/watch?v=-4AXzTrC9Ls&lc=Ugx6X_SjqXdb1CG3uS14AaABAg,"So!!!  if my string is broken, can I ask umpire to wait until my racquet is restrung in 30 minutes reasonable time. How is this different from restring shoelace. It is the same violation of time. Your equipment broke, if you are unable to play within court-change time. It is your problem, not umpire's.",@jamesscott9471,2026-09-02T00:00:00Z,0,
YT2000059,2026 Barcelona-Catalunya Grand Prix,Formula 1,2026-06-14,Fans React to the 2026 Barcelona-Catalunya Grand Prix,thGDQT82t6c,https://www.youtube.com/watch?v=thGDQT82t6c,Kr1s,UCz-llHGeBJB06SA6g-Q_JKA,Ugx_U3QcCi83xEl89ot4AaABAg,https://www.youtube.com/watch?v=thGDQT82t6c&lc=Ugx_U3QcCi83xEl89ot4AaABAg,17:31 MattP1Tommy: OH SHUT UP YOU PAL!,@CarloMaria-r5b,2026-09-15T00:00:00Z,0,
YT2000060,Seattle Storm vs Golden State Valkyries (2026 WNBA),Basketball,2026-09-19,"Seattle Storm vs. Golden State Valkyries | FULL GAME HIGHLIGHTS | September 19, 2026",o8UOT-qXhs8,https://www.youtube.com/watch?v=o8UOT-qXhs8,WNBA,UCO9a_ryN_l7DIDS-VIt-zmw,Ugz_hYDT5jsWMqen7hB4AaABAg,https://www.youtube.com/watch?v=o8UOT-qXhs8&lc=Ugz_hYDT5jsWMqen7hB4AaABAg,Valkyries fan forever. That was six wins in a row and I like it. Keep it going Valkyries. Go Valkyries 💜⚫💜⚫💜⚫,@CyberAnonymous88,2026-09-22T08:00:00Z,1,
YT2000061,2026 European Athletics Championships Day 7,Athletics,,Day Seven Highlights | Birmingham 2026 European Athletics Championships,GK-bVPxtpxY,https://www.youtube.com/watch?v=GK-bVPxtpxY,European Athletics,UCp21zu_8Hd0w9HULooemRCA,UgyE23QAwN34kbJ06394AaABAg,https://www.youtube.com/watch?v=GK-bVPxtpxY&lc=UgyE23QAwN34kbJ06394AaABAg,So happy for Italy !,@tyandambika,2026-09-09T00:00:00Z,0,
YT2000062,Kim/Seo vs Alfian/Fikri (2026 BWF World Championships),Badminton,,Kim/Seo vs Alfian/Fikri | Fast-paced exchanges keep you on the edge,BmNEKEIZD1k,https://www.youtube.com/watch?v=BmNEKEIZD1k,BWF TV,UChh-akEbUM8_6ghGVnJd6cQ,Ugwr6zQVUdFamO4vV5V4AaABAg,https://www.youtube.com/watch?v=BmNEKEIZD1k&lc=Ugwr6zQVUdFamO4vV5V4AaABAg,Wow super match🎉,@wayanowl97,2026-08-23T00:00:00Z,0,
YT2000063,Vegas Golden Knights vs Carolina Hurricanes (2026 Stanley Cup Final Game 1),Hockey,,FULL REPLAY: Game 1 | Golden Knights vs. Hurricanes | 2026 Stanley Cup Final,A5xMc1hSnoQ,https://www.youtube.com/watch?v=A5xMc1hSnoQ,NHL,UCqFMzb-4AUf6WAIbl132QKA,Ugy50sn3bABQMHKUZqZ4AaABAg,https://www.youtube.com/watch?v=A5xMc1hSnoQ&lc=Ugy50sn3bABQMHKUZqZ4AaABAg,I'm Brazilian but I'm living in Portugal and thanks to The NHL  for this full replay game then I watched nothing of word hockey here on this platform.,@joemichael4053,2026-09-02T00:00:00Z,0,
YT2000064,Bam Rodriguez vs Vargas (2026 Boxing),Boxing,,Bam Rodriguez Knocks Out Vargas To Become Three-Weight World Champ | Matchroom Boxing,5i51aZYjocM,https://www.youtube.com/watch?v=5i51aZYjocM,Matchroom Boxing,UC7LReVje9aPB4B6XAsXX8WQ,Ugzd9dKmvMqxjquiUaZ4AaABAg,https://www.youtube.com/watch?v=5i51aZYjocM&lc=Ugzd9dKmvMqxjquiUaZ4AaABAg,"I think Inoue is too soon right now. 4 more pounds after moving to 118 is a lot. Sometimes people don’t understand the difference and this fight it showed. Skill wise I believe he can hang with Inoue but the power and weight is to much right now. I would say 1 more fight 118 for and 1 or 2 more fights at 122 before Inoue. 

People don’t realize when you’re used to fighting in a weight the advantage you have. But hey, greatness sometimes demands some pain and suffering.",@franciscoortiz5882,2026-08-23T00:00:00Z,0,
YT2000065,ONE Friday Fights 171,MMA,,ONE Friday Fights 171 | Explosive Highlights 🔥,dWNc1BdF9Mk,https://www.youtube.com/watch?v=dWNc1BdF9Mk,ONE Championship,UCiormkBf3jm6mfb7k0yPbKA,Ugwo5ntUU3yv6qvfqx54AaABAg,https://www.youtube.com/watch?v=dWNc1BdF9Mk&lc=Ugwo5ntUU3yv6qvfqx54AaABAg,"When on the ground the punching to the back of the heads got to stop, it’s madness it’s allowed time n time again",@bygoneera9521,2026-09-22T00:00:00Z,0,
YT2000066,2026 BMW PGA Championship Final Round,Golf,,Final Round DRAMA at Wentworth | 2026 BMW PGA Championship,fJWYN9Sk7wo,https://www.youtube.com/watch?v=fJWYN9Sk7wo,DP World Tour,UCvZwbZt6YZQ4wj_7qyjPDZw,UgwwM3AwOW6i8R0FQg54AaABAg,https://www.youtube.com/watch?v=fJWYN9Sk7wo&lc=UgwwM3AwOW6i8R0FQg54AaABAg,2 gloves must be kicking the hamster right now.,@IanArmstrong-s6k,2026-09-22T11:00:00Z,0,
YT2000067,2026 Green Mountain Championship,Disc Golf,,Final Round Highlights | MPO | 2026 Green Mountain Championship,UoebFpL95VE,https://www.youtube.com/watch?v=UoebFpL95VE,Disc Golf Pro Tour,UCw0WzNn6m2Na6ZW7rKqWI3g,Ugx7EBYPI1vtkEXN7Yp4AaABAg,https://www.youtube.com/watch?v=UoebFpL95VE&lc=Ugx7EBYPI1vtkEXN7Yp4AaABAg,What an absolutely heartwarming moment after the last putt! Congratulations to Raven on a well deserved win!,@journ9yman,2026-09-21T19:00:00Z,0,
YT2000068,Japan vs Iran (2026 AVC Men’s Continental Championship Final),Volleyball,,Japan 🇯🇵 vs. Iran 🇮🇷 - Final | AVC Men's Continental Championships 2026 | Gold Match Highlights,a0iA57_4oCw,https://www.youtube.com/watch?v=a0iA57_4oCw,Volleyball World,UCNMg6XDhRZI2QzL4pWOvP_w,UgyBg5eBEuGa2ngKZVN4AaABAg,https://www.youtube.com/watch?v=a0iA57_4oCw&lc=UgyBg5eBEuGa2ngKZVN4AaABAg,藍君覚醒している,@プツン,2026-09-22T03:00:00Z,0,
YT2000069,All Blacks vs Lions (2026 Rugby),Rugby,,"MINI MATCH | All Blacks v Lions | Johannesburg, 2026",6MbNY6WCctU,https://www.youtube.com/watch?v=6MbNY6WCctU,All Blacks,UCsAPiUMyBjtKamxYGbSUnLA,UgwWZuD_QTtN-28gvUN4AaABAg,https://www.youtube.com/watch?v=6MbNY6WCctU&lc=UgwWZuD_QTtN-28gvUN4AaABAg,5:12 All Blacks player throws a dummy to the side line. 😂,@9burger,2026-09-09T00:00:00Z,0,
YT2000070,Real Madrid vs Inter (2026 UEFA Champions League),Football,,Real Madrid vs. Inter: Extended Highlights | UCL League Phase MD 1 | CBS Sports Golazo,m-Er4N3eVpE,https://www.youtube.com/watch?v=m-Er4N3eVpE,CBS Sports Golazo,UCET00YnetHT7tOpu12v8jxg,UgzitYBS8C99HGnppBx4AaABAg,https://www.youtube.com/watch?v=m-Er4N3eVpE&lc=UgzitYBS8C99HGnppBx4AaABAg,The editing is really helpful I will definitely recommend this.,@SelvaKumar-c7w2d,2026-09-21T17:00:00Z,0,
YT2000071,"Afghanistan vs India (2026 T20I Series, Match 3)",Cricket,,Match Highlights | Afghanistan vs India | Match 03 | T20I Series 2026 | ACB | M9N1J,CJU-fIbr8Vk,https://www.youtube.com/watch?v=CJU-fIbr8Vk,Sports Central by DRM,UC-fzWbU1zavz77kP1gPPdSg,Ugx2kNZm4kshzlPS_ul4AaABAg,https://www.youtube.com/watch?v=CJU-fIbr8Vk&lc=Ugx2kNZm4kshzlPS_ul4AaABAg,❤🔥,@usmanfiaz-c2j8i,2026-09-21T00:00:00Z,0,
YT2000072,Tommy Paul vs Alexander Zverev (2026 Cincinnati),Tennis,,Tommy Paul Takes Down Top Seed Alexander Zverev | Cincinnati 2026 Highlights,Gko2ruOI7os,https://www.youtube.com/watch?v=Gko2ruOI7os,Tennis TV,UCbcxFkd6B9xUU54InHv4Tig,UgzAbwpP0d9Qpoq78DR4AaABAg,https://www.youtube.com/watch?v=Gko2ruOI7os&lc=UgzAbwpP0d9Qpoq78DR4AaABAg,Classic zverev had a match point in second set and a break in the third set and still he lost damn this guy consistency is so bad that the wta players are more consistent than him at this point 😢,@sarveshwarrenselvarajah7851,2026-08-26T00:00:00Z,0,
YT2000073,2026 Hungarian Grand Prix,Formula 1,2026-07-26,Fans React to the 2026 Hungarian Grand Prix,SDzQqr7-JwY,https://www.youtube.com/watch?v=SDzQqr7-JwY,Kr1s,UCz-llHGeBJB06SA6g-Q_JKA,UgznSsd4pfa20hpBcbh4AaABAg,https://www.youtube.com/watch?v=SDzQqr7-JwY&lc=UgznSsd4pfa20hpBcbh4AaABAg,"I love that these videos are longer, thank you @Kr1s",@darkfeared,2026-08-23T00:00:00Z,0,
YT2000074,Phoenix Mercury vs Portland Fire (2026 WNBA),Basketball,2026-09-17,"Phoenix Mercury vs. Portland Fire | FULL GAME HIGHLIGHTS | September 17, 2026",HkKKiotHvyI,https://www.youtube.com/watch?v=HkKKiotHvyI,WNBA,UCO9a_ryN_l7DIDS-VIt-zmw,UgxaHKBnMPNkd8PIg6p4AaABAg,https://www.youtube.com/watch?v=HkKKiotHvyI&lc=UgxaHKBnMPNkd8PIg6p4AaABAg,Portland with another valient fight but Phoenix held them off.,@R2Jizzo1,2026-09-20T00:00:00Z,0,
YT2000075,2026 European Athletics Championships Men’s 100m,Athletics,,"EVERY RACE - Men's 100m European Athletics Championships 2026 | Heats, Semi finals and Final",4bLPTpMw99E,https://www.youtube.com/watch?v=4bLPTpMw99E,European Athletics,UCp21zu_8Hd0w9HULooemRCA,UgwmXq1rkhFPnWlAM654AaABAg,https://www.youtube.com/watch?v=4bLPTpMw99E&lc=UgwmXq1rkhFPnWlAM654AaABAg,The next Linford,@RankPupDaily,2026-09-22T13:05:00Z,0,
YT2000076,An Se Young vs Akane Yamaguchi (2026 BWF World Championships Final),Badminton,,BWF World Championships 2026 | An Se Young (KOR) [1] vs Akane Yamaguchi (JPN) [2] | F,99riPBazzfk,https://www.youtube.com/watch?v=99riPBazzfk,BWF TV,UChh-akEbUM8_6ghGVnJd6cQ,Ugw36D2OtQ48TqMhzCF4AaABAg,https://www.youtube.com/watch?v=99riPBazzfk&lc=Ugw36D2OtQ48TqMhzCF4AaABAg,"난 안세영의 팬이지만, 왕즈이. 야마구치. 천위페이, 미야자키..등~  선수분들도 참 좋아요.  항상 친절하고 경기에서 좋은 모습을 보여줘요.❤",@앵구리구리,2026-09-22T00:00:00Z,0,
YT2000077,Vegas Golden Knights vs Carolina Hurricanes (2026 Stanley Cup Final Game 2),Hockey,,FULL REPLAY: Game 2 | Golden Knights vs. Hurricanes | 2026 Stanley Cup Final,TGduVpjEXKM,https://www.youtube.com/watch?v=TGduVpjEXKM,NHL,UCqFMzb-4AUf6WAIbl132QKA,UgxyY910TIfaDlefEvJ4AaABAg,https://www.youtube.com/watch?v=TGduVpjEXKM&lc=UgxyY910TIfaDlefEvJ4AaABAg,I remember working in parking for that game. I was not feeling good watching us trail 2-0 during break time. I was very delighted to see that not be the ultimate result.,@matthewsbackupchannel9990,2026-09-09T00:00:00Z,0,
YT2000078,Raymond Muratalla vs Andy Cruz (2026 Boxing),Boxing,,Raymond Muratalla Retains World Title vs Andy Cruz | Highlights | Matchroom,5gddebIxomA,https://www.youtube.com/watch?v=5gddebIxomA,Matchroom Boxing,UC7LReVje9aPB4B6XAsXX8WQ,Ugy65lxBTNRIkownaPB4AaABAg,https://www.youtube.com/watch?v=5gddebIxomA&lc=Ugy65lxBTNRIkownaPB4AaABAg,Jus look at his face 🤣,@christophersmith5549,2026-08-23T00:00:00Z,0,
YT2000079,ONE Friday Fights 170,MMA,,ONE Friday Fights 170 | Thrilling Fight Highlights 💪,n_ZYgAY0EIM,https://www.youtube.com/watch?v=n_ZYgAY0EIM,ONE Championship,UCiormkBf3jm6mfb7k0yPbKA,UgxkApKoViz-eqAWFHp4AaABAg,https://www.youtube.com/watch?v=n_ZYgAY0EIM&lc=UgxkApKoViz-eqAWFHp4AaABAg,For some reason I love that hair color on pompet,@javarius.dareaper,2026-09-18T00:00:00Z,0,
YT2000080,2026 Biltmore Championship,Golf,,PGA Tour Highlights | Final Round | Biltmore Championship | 2026,SwVHCOFT7Wc,https://www.youtube.com/watch?v=SwVHCOFT7Wc,PGA Tour,UCKwGZZMrhNYKzucCtTPY2Nw,Ugzw1ERRtvsT30BR4E14AaABAg,https://www.youtube.com/watch?v=SwVHCOFT7Wc&lc=Ugzw1ERRtvsT30BR4E14AaABAg,“Blades” Brown.  Now THAT is a great golf name right there.  Kind of like Roy Hobbs as a baseball player in “The Natural.”,@Washington-Dreaming,2026-09-22T00:00:00Z,1,
YT2000081,2026 Green Mountain Championship,Disc Golf,,Final Round Highlights | MPO | 2026 Green Mountain Championship,UoebFpL95VE,https://www.youtube.com/watch?v=UoebFpL95VE,Disc Golf Pro Tour,UCw0WzNn6m2Na6ZW7rKqWI3g,UgwvQNo7XD_SqPIzrKZ4AaABAg,https://www.youtube.com/watch?v=UoebFpL95VE&lc=UgwvQNo7XD_SqPIzrKZ4AaABAg,As I knew.hoped it would disc golf bounces back to greatness. A forever moment as a new winner sees his wife after the win.,@marcsandias2758,2026-09-21T16:00:00Z,2,
YT2000082,Slovenia vs Serbia (2026 CEV EuroVolley),Volleyball,,Highlights | SLOVENIA vs. SERBIA | CEV Enel EuroVolley 2026 Men | Eight Finals,4OR3mlRfFDU,https://www.youtube.com/watch?v=4OR3mlRfFDU,European Volleyball,UC8XRC858pOERvclUDb_d7rg,Ugws3H0G_wLEuh2B2Xh4AaABAg,https://www.youtube.com/watch?v=4OR3mlRfFDU&lc=Ugws3H0G_wLEuh2B2Xh4AaABAg,Bruka i sramota 😩😮 kad pogledamo Vladimira i Nikolu kako su igrali nekad ovo je dno dna 😭,@JelenaMilojevic-bv5ts,2026-09-22T13:27:00Z,0,
YT2000083,Springboks vs England (2026 Rugby),Rugby,2026-07-04,Springboks v England at Ellis Park | Extended Highlights | 4 July 2026,hS3CsahX3Kc,https://www.youtube.com/watch?v=hS3CsahX3Kc,Official Springbok YouTube,UCVI5iqtQOsWZwtAg1o3SIAQ,UgxObg4YQ0fktwb660x4AaABAg,https://www.youtube.com/watch?v=hS3CsahX3Kc&lc=UgxObg4YQ0fktwb660x4AaABAg,How'd they just let Ox Nche break away like that?🤷,@nduduzomadlala878,2026-09-22T11:00:00Z,0,
YT2000084,Bayern Munich vs Real Madrid (2026 UEFA Champions League Quarterfinal),Football,,Bayern vs. Real Madrid: Extended Highlights | UCL Quarterfinals - Leg 2 | CBS Sports Golazo,dF-JIdw_PW4,https://www.youtube.com/watch?v=dF-JIdw_PW4,CBS Sports Golazo,UCET00YnetHT7tOpu12v8jxg,UgwqzO2NVCN6tcTTFpV4AaABAg,https://www.youtube.com/watch?v=dF-JIdw_PW4&lc=UgwqzO2NVCN6tcTTFpV4AaABAg,Harry Kane first touch in his goal was the key 😅,@abdifitahsiyad,2026-09-21T00:00:00Z,0,
YT2000085,"Afghanistan vs India (2026 T20I Series, Match 3)",Cricket,,Full Match Highlights | Afghanistan vs India | Match 03 | T20I Series 2026 | ACB | M9N1J,TapC28fhANQ,https://www.youtube.com/watch?v=TapC28fhANQ,Sports Central by DRM,UC-fzWbU1zavz77kP1gPPdSg,UgxPUCdecDeGIRwt7RB4AaABAg,https://www.youtube.com/watch?v=TapC28fhANQ&lc=UgxPUCdecDeGIRwt7RB4AaABAg,Afg fielding:👏,@smartlight561,2026-09-21T00:00:00Z,0,
YT2000086,Tommy Paul vs Roman Burruchaga (2026 Houston Final),Tennis,,Tommy Paul vs Roman Burruchaga For The Title 🏆 | Houston 2026 Final Highlights,YPJzLCm5qKI,https://www.youtube.com/watch?v=YPJzLCm5qKI,Tennis TV,UCbcxFkd6B9xUU54InHv4Tig,UgwtWDTltGW5Q0fKUsp4AaABAg,https://www.youtube.com/watch?v=YPJzLCm5qKI&lc=UgwtWDTltGW5Q0fKUsp4AaABAg,Wish there was footage of the full match somewhere? A total classic that I watched in real time. One of those matches that's just great to keep for watching again on a rainy day. 👍,@craigphillips7653,2026-05-23T00:00:00Z,0,
YT2000087,2026 Canadian Grand Prix,Formula 1,2026-05-24,Fans React to the 2026 Canadian Grand Prix,MfGFEzeee54,https://www.youtube.com/watch?v=MfGFEzeee54,Kr1s,UCz-llHGeBJB06SA6g-Q_JKA,UgzSU81vQYIVonU4tIB4AaABAg,https://www.youtube.com/watch?v=MfGFEzeee54&lc=UgzSU81vQYIVonU4tIB4AaABAg,Where is Gary becoming 2D?,@krisgordon3116,2026-08-23T00:00:00Z,0,
YT2000088,2025-26 EuroLeague Season Plays,Basketball,,Top 10 PLAYS of the Season | EuroLeague Basketball 2025-26,Gnq_Nhv-ZAM,https://www.youtube.com/watch?v=Gnq_Nhv-ZAM,EUROLEAGUE BASKETBALL,UCGr3nR_XH9r6E5b09ZJAT9w,UgxCLUp9pOHT435JwR14AaABAg,https://www.youtube.com/watch?v=Gnq_Nhv-ZAM&lc=UgxCLUp9pOHT435JwR14AaABAg,are you kidding us?where is olympiakos?,@lefteriskrem,2026-08-23T00:00:00Z,1,
YT2000089,2026 European Athletics Championships Men’s 4x100m Relay,Athletics,,EVERY Race Men's 4x100m Relay European Athletics Championships 2026 | Heats & Final,tjXxk7FCeac,https://www.youtube.com/watch?v=tjXxk7FCeac,European Athletics,UCp21zu_8Hd0w9HULooemRCA,UgzRwTFDXn4FV7NTYfh4AaABAg,https://www.youtube.com/watch?v=tjXxk7FCeac&lc=UgzRwTFDXn4FV7NTYfh4AaABAg,Man if Jacobs and Ali were fit Italy could have done very well,@13131Toni,2026-09-22T00:00:00Z,1,
YT2000090,Kodai Naraoka vs Alex Lanier (2026 BWF World Championships Final),Badminton,,BWF World Championships 2026 | Kodai Naraoka (JPN) [10] vs Alex Lanier (FRA) [9] | F,go2uajSiBnE,https://www.youtube.com/watch?v=go2uajSiBnE,BWF TV,UChh-akEbUM8_6ghGVnJd6cQ,UgyZ5JEW66rXePqKWtN4AaABAg,https://www.youtube.com/watch?v=go2uajSiBnE&lc=UgyZ5JEW66rXePqKWtN4AaABAg,"奈良岡今回どうしちゃったんだろ。
とんでもなく雑魚じゃん",@COSMICDREAMER-ID,2026-09-09T00:00:00Z,0,
YT2000091,Hungary vs Latvia (2026 IIHF Men’s World Championship),Hockey,,Highlights: Hungary vs Latvia | 2026 #MensWorlds,dhgqnUsBfBk,https://www.youtube.com/watch?v=dhgqnUsBfBk,IIHF,UCtmgna7qB0oQF2oOcVgndbw,Ugyn0eibMmDQFxsEpFB4AaABAg,https://www.youtube.com/watch?v=dhgqnUsBfBk&lc=Ugyn0eibMmDQFxsEpFB4AaABAg,"2:35 against the backboard pass to himself, that's some NBA stuff 😅👌",@UselessGlobal,2026-06-23T00:00:00Z,0,
YT2000092,Abdullah Mason vs Ornelas (2026 Boxing),Boxing,,Abdullah Mason DROPS Ornelas Repeatedly in Brutal Win,d6A3cVkIKGc,https://www.youtube.com/watch?v=d6A3cVkIKGc,Top Rank Boxing,UCbzRzJNHx7ZLlJML9BjZQVQ,UgxXzvpDAHWm02xKp9Z4AaABAg,https://www.youtube.com/watch?v=d6A3cVkIKGc&lc=UgxXzvpDAHWm02xKp9Z4AaABAg,Ornelas took a knee because sometimes when you get hit so hard you lose your vision for a few seconds. I felt what he was going through,@suleymanmohamed1018,2026-08-23T00:00:00Z,0,
YT2000093,ONE Friday Fights 169,MMA,,ONE Friday Fights 169 Highlights 💥🥊,RwqvQX9iDJE,https://www.youtube.com/watch?v=RwqvQX9iDJE,ONE Championship,UCiormkBf3jm6mfb7k0yPbKA,UgyEf47d1Q18Lu_7EbF4AaABAg,https://www.youtube.com/watch?v=RwqvQX9iDJE&lc=UgyEf47d1Q18Lu_7EbF4AaABAg,日本のエンタメと違って、Oneは素晴らしい👍,@aaa-d2e5f,2026-09-14T00:00:00Z,0,
